Day,Period,optionPremium,TWTR,Strike,Time,IVlagged,rf,d1,d2,Normal Distribution of D1,Normal Distribution of D2,Black-Scholes
2015-07-14,10:50:30,1.74,36.64,35,0.01504884,0.3857294498,0.01,0.9945822885,0.9472634244,0.8400302674,0.8282477182,1.7944009901
2015-07-14,10:51:30,2.15,36.588,34.5,0.015038665,0.4152317372,0.01,1.1823822277,1.1314614318,0.8814729641,0.8710695361,2.2039528796
2015-07-14,10:51:30,0.41,36.588,37,0.015038665,0.4152317372,0.01,-0.1914884536,-0.2424092495,0.4240714629,0.404231534,0.5616090267
2015-07-14,10:52:00,1.66,36.571,35,0.0150335775,0.4205586354,0.01,0.8801912055,0.8286258845,0.8106221315,0.7963419318,1.777484198
2015-07-14,10:53:00,0.42,36.603,37,0.0150234025,0.3891896038,0.01,-0.1991424995,-0.2468454655,0.4210756386,0.4025139113,0.5218541497
2015-07-14,10:53:30,0.19,36.594,38,0.015018315,0.4087494511,0.01,-0.7246093596,-0.7747012922,0.2343458577,0.2192580936,0.2450959601
2015-07-14,10:54:00,1.67,36.578,35,0.0150132275,0.4531689989,0.01,0.8246681489,0.769142042,0.7952199903,0.7790955038,1.8233077259
2015-07-14,10:54:30,1.68,36.575,35,0.01500814,0.3943456601,0.01,0.9383885707,0.8900781854,0.8259776213,0.8132880472,1.7493216054
2015-07-14,10:54:30,0.87,36.575,36,0.01500814,0.3943456601,0.01,0.3552659823,0.306955597,0.6388048312,0.6205614149,1.027428363
2015-07-14,10:55:00,0.89,36.572,36,0.0150030525,0.3904950237,0.01,0.3566317981,0.3088012543,0.6393162653,0.6212636425,1.0189385792
2015-07-14,10:55:00,0.05,36.572,41,0.0150030525,0.3904950237,0.01,-2.3624075016,-2.4102380454,0.0090783359,0.0079710575,0.005248571
2015-07-14,10:55:30,0.18,36.55,38,0.014997965,0.5343154349,0.01,-0.5595441007,-0.6249796703,0.2878952212,0.2659922005,0.416382554
2015-07-14,10:56:00,1.64,36.546,35,0.0149928775,0.4521816524,0.01,0.8110595286,0.7556919625,0.791334257,0.7750830479,1.7962620285
2015-07-14,10:57:00,0.41,36.562,37,0.0149827025,0.3915868535,0.01,-0.2213545868,-0.2692863252,0.4124081749,0.3938546773,0.5080278418
2015-07-14,10:58:00,1.63,36.541,35,0.0149725275,0.4132611065,0.01,0.8803096593,0.8297420882,0.8106542093,0.7966576901,1.743270789
2015-07-14,10:58:00,0.4,36.541,37,0.0149725275,0.4132611065,0.01,-0.2186130295,-0.2691806006,0.4134757511,0.393895354,0.5368712753
2015-07-14,10:58:30,0.4,36.517,37,0.01496744,0.3980808873,0.01,-0.2423811339,-0.2910829425,0.4042424258,0.3854939426,0.5005794718
2015-07-14,10:59:30,0.56,36.483,36.5,0.014957265,0.4186430584,0.01,0.0194224771,-0.031777526,0.5077479602,0.4873247346,0.739476321
2015-07-14,11:00:00,0.82,36.467,36,0.0149521775,0.3920992809,0.01,0.2959130572,0.2479675114,0.6163517604,0.597920228,0.9545896743
2015-07-14,11:00:00,0.376,36.467,37,0.0149521775,0.3920992809,0.01,-0.2755472049,-0.3234927507,0.3914479323,0.3731610484,0.4700372435
2015-07-14,11:00:00,0.17,36.467,38,0.0149521775,0.3920992809,0.01,-0.8317666956,-0.8797122414,0.202770323,0.1895076081,0.1942129305
2015-07-14,11:00:30,0.56,36.492,36.5,0.0149470899,0.4197391533,0.01,0.0242994527,-0.0270171392,0.5096931252,0.4892230319,0.745749706
2015-07-14,11:01:00,0.41,36.545,37,0.0149420024,0.3889688513,0.01,-0.2333244123,-0.2808709859,0.4077547517,0.3894046775,0.4955770111
2015-07-14,11:01:30,1.19,36.523,35.5,0.0149369149,0.4180299616,0.01,0.5845340135,0.5334437828,0.7205694559,0.7031367917,1.3597303104
2015-07-14,11:02:00,0.26,36.521,37.5,0.0149318274,0.3693152044,0.01,-0.5603047312,-0.6054335191,0.2876358004,0.2724454926,0.2895665236
2015-07-14,11:02:00,0.17,36.521,38,0.0149318274,0.3693152044,0.01,-0.853803125,-0.8989319129,0.1966070413,0.1843444642,0.1762420287
2015-07-14,11:02:30,0.571,36.529,36.5,0.0149267399,0.4390814073,0.01,0.0444097965,-0.0092349911,0.5177111236,0.4963158239,0.7986459147
2015-07-14,11:03:00,1.6,36.543,35,0.0149216524,0.383526287,0.01,0.9474674184,0.9006180656,0.8282996745,0.8161042871,1.709166807
2015-07-14,11:03:00,0.58,36.543,36.5,0.0149216524,0.383526287,0.01,0.051741083,0.0048917302,0.5206324992,0.5019515102,0.7069769222
2015-07-14,11:03:30,0.59,36.551,36.5,0.0149165649,0.361490113,0.01,0.0570795413,0.0129295284,0.5227590832,0.5051579918,0.6718507005
2015-07-14,11:03:30,0.28,36.551,37.5,0.0149165649,0.361490113,0.01,-0.5551212399,-0.5992712528,0.2894058678,0.2744960073,0.2860089379
2015-07-14,11:04:00,1.65,36.58,35,0.0149114774,0.4142163843,0.01,0.901166352,0.8505853288,0.8162500608,0.8025001289,1.7751106612
2015-07-14,11:04:00,0.605,36.58,36.5,0.0149114774,0.4142163843,0.01,0.0715232091,0.0209421859,0.5285093232,0.5083541127,0.7807125342
2015-07-14,11:04:00,0.42,36.58,37,0.0149114774,0.4142163843,0.01,-0.1974640746,-0.2480450979,0.4217321961,0.4020497569,0.5533407705
2015-07-14,11:04:30,0.62,36.593,36.5,0.0149063899,0.3893010997,0.01,0.0804398157,0.032909372,0.5320562694,0.5131265705,0.7432068737
2015-07-14,11:04:30,0.423,36.593,37,0.0149063899,0.3893010997,0.01,-0.2058114999,-0.2533419436,0.418469079,0.4000019933,0.5151712449
2015-07-14,11:05:00,0.638,36.627,36.5,0.0149013024,0.4039448628,0.01,0.0981173853,0.048807476,0.5390804587,0.5194636379,0.7873023169
2015-07-14,11:05:00,0.44,36.627,37,0.0149013024,0.4039448628,0.01,-0.1778038699,-0.2271137791,0.429438504,0.4101676349,0.5551028794
2015-07-14,11:05:30,0.95,36.657,36,0.0148962149,0.4049613011,0.01,0.3936399918,0.3442144445,0.6530765745,0.6346574899,1.0955615401
2015-07-14,11:05:30,0.65,36.657,36.5,0.0148962149,0.4049613011,0.01,0.114567268,0.0651417206,0.5456059374,0.5259694186,0.8052526118
2015-07-14,11:05:30,0.445,36.657,37,0.0148962149,0.4049613011,0.01,-0.1607084301,-0.2101339775,0.4361615247,0.4167815536,0.5697524899
2015-07-14,11:05:30,0.29,36.657,37.5,0.0148962149,0.4049613011,0.01,-0.4322890407,-0.4817145881,0.3327656757,0.3150043558,0.3872875413
2015-07-14,11:06:00,1.32,36.665,35.5,0.0148911274,0.4033675551,0.01,0.6836342243,0.6344116014,0.7528969162,0.7370938799,1.4420289423
2015-07-14,11:06:00,0.45,36.665,37,0.0148911274,0.4033675551,0.01,-0.1571421038,-0.2063647267,0.4375664279,0.4182530109,0.5703159587
2015-07-14,11:06:30,0.665,36.695,36.5,0.0148860399,0.3988553965,0.01,0.1368819941,0.0882183013,0.5544379642,0.5351484141,0.8150914428
2015-07-14,11:06:30,0.452,36.695,37,0.0148860399,0.3988553965,0.01,-0.1427032836,-0.1913669764,0.4432622617,0.4241190455,0.5754398129
2015-07-14,11:06:30,0.3,36.695,37.5,0.0148860399,0.3988553965,0.01,-0.4185356253,-0.4671993181,0.3377777726,0.3201786407,0.3898435263
2015-07-14,11:06:30,0.2,36.695,38,0.0148860399,0.3988553965,0.01,-0.6907144509,-0.7393781437,0.2448725031,0.2298387051,0.2530257367
2015-07-14,11:07:00,0.68,36.715,36.5,0.0148809524,0.4137061369,0.01,0.1445578429,0.0940908617,0.557470008,0.5374815103,0.8523553576
2015-07-14,11:07:00,0.46,36.715,37,0.0148809524,0.4137061369,0.01,-0.1250372814,-0.1755042625,0.4502470178,0.4303417109,0.610545222
2015-07-14,11:07:30,2.75,36.732,34,0.0148758649,0.3965998699,0.01,1.6250420279,1.5766700685,0.947923198,0.9425642695,2.7766966871
2015-07-14,11:07:30,0.69,36.732,36.5,0.0148758649,0.3965998699,0.01,0.1582472807,0.1098753213,0.5628690258,0.5437458726,0.8315328562
2015-07-14,11:07:30,0.47,36.732,37,0.0148758649,0.3965998699,0.01,-0.1230241877,-0.1713961471,0.4510439722,0.431956142,0.5877472714
2015-07-14,11:08:00,0.984,36.734,36,0.0148707774,0.4045088115,0.01,0.4368531856,0.3875250362,0.6688910877,0.6508162231,1.1451450559
2015-07-14,11:08:30,1.38,36.737,35.5,0.0148656899,0.3733932444,0.01,0.7783844184,0.7328584712,0.7818287891,0.7681776228,1.4557922341
2015-07-14,11:08:30,1,36.737,36,0.0148656899,0.3733932444,0.01,0.4711696797,0.4256437325,0.6812402155,0.6648162658,1.0968938271
2015-07-14,11:08:30,0.682,36.737,36.5,0.0148656899,0.3733932444,0.01,0.1681925209,0.1226665737,0.5667840877,0.5488144329,0.7931978629
2015-07-14,11:08:30,0.32,36.737,37.5,0.0148656899,0.3733932444,0.01,-0.4255056678,-0.471031615,0.3352340454,0.3188090792,0.361929768
2015-07-14,11:08:30,0.218,36.737,38,0.0148656899,0.3733932444,0.01,-0.7164436398,-0.761969587,0.2368587283,0.223039078,0.2272539856
2015-07-14,11:08:30,0.07,36.737,40,0.0148656899,0.3733932444,0.01,-1.84312628,-1.8886522272,0.0326552876,0.0294692219,0.0210636411
2015-07-14,11:09:00,2.3,36.743,34.5,0.0148606024,0.4354002493,0.01,1.2160733362,1.1629962736,0.8880215066,0.8775844928,2.3564081759
2015-07-14,11:09:00,1.38,36.743,35.5,0.0148606024,0.4354002493,0.01,0.6777358503,0.6246587877,0.7510304043,0.7339024864,1.5454433022
2015-07-14,11:09:00,0.475,36.743,37,0.0148606024,0.4354002493,0.01,-0.1019835639,-0.1550606265,0.4593848606,0.4383867611,0.6612780287
2015-07-14,11:09:30,1.81,36.741,35,0.0148555149,0.4123757052,0.01,0.9939364911,0.9436748199,0.8398731063,0.8273320774,1.9054564254
2015-07-14,11:09:30,1.38,36.741,35.5,0.0148555149,0.4123757052,0.01,0.7117207462,0.661459075,0.7616811409,0.7458410242,1.5115034965
2015-07-14,11:09:30,0.22,36.741,38,0.0148555149,0.4123757052,0.01,-0.6422625485,-0.6925242197,0.2603513634,0.2443040907,0.2833930139
2015-07-14,11:10:00,0.48,36.745,37,0.0148504274,0.4076361487,0.01,-0.1113913346,-0.1610668253,0.4556530156,0.4360203843,0.6126114447
2015-07-14,11:10:00,0.22,36.745,38,0.0148504274,0.4076361487,0.01,-0.6482405278,-0.6979160185,0.2584146965,0.2426148581,0.2774524292
2015-07-14,11:10:30,0.7,36.755,36.5,0.0148453398,0.4294517792,0.01,0.1620528095,0.1097277804,0.5643678663,0.5436873661,0.9016978412
2015-07-14,11:10:30,0.48,36.755,37,0.0148453398,0.4294517792,0.01,-0.0979690633,-0.1502940924,0.4609784295,0.4402662968,0.6558272997
2015-07-14,11:11:00,1.4,36.769,35.5,0.0148402523,0.3964478636,0.01,0.7544601051,0.7061645986,0.7747135039,0.7599571085,1.5109668482
2015-07-14,11:11:00,0.71,36.769,36.5,0.0148402523,0.3964478636,0.01,0.1792603371,0.1309648306,0.5711333556,0.5520984356,0.8513997789
2015-07-14,11:11:00,0.21,36.769,38,0.0148402523,0.3964478636,0.01,-0.6546453841,-0.7029408905,0.2563480484,0.2410462935,0.267261469
2015-07-14,11:11:30,1.85,36.778,35,0.0148351648,0.4017891791,0.01,1.0400464784,0.9911086804,0.8508408462,0.8391837426,1.9251506286
2015-07-14,11:11:30,1.41,36.778,35.5,0.0148351648,0.4017891791,0.01,0.7501961877,0.7012583896,0.7734317227,0.7584291118,1.5250323888
2015-07-14,11:11:30,0.498,36.778,37,0.0148351648,0.4017891791,0.01,-0.0954735772,-0.1444113752,0.4619693384,0.4425878174,0.6169882711
2015-07-14,11:12:00,1.04,36.79,36,0.0148300773,0.3976579622,0.01,0.4755263117,0.4271000002,0.6827940581,0.6653467536,1.1710621761
2015-07-14,11:12:00,0.72,36.79,36.5,0.0148300773,0.3976579622,0.01,0.1906951583,0.1422688469,0.5756177839,0.5565661736,0.8653253899
2015-07-14,11:12:30,2.81,36.783,34,0.0148249898,0.3865162074,0.01,1.6984382651,1.6513768576,0.9552874624,0.9506691763,2.8203782241
2015-07-14,11:12:30,1.41,36.783,35.5,0.0148249898,0.3865162074,0.01,0.7810799837,0.7340185763,0.7826222732,0.7685312917,1.5083785985
2015-07-14,11:12:30,1.04,36.783,36,0.0148249898,0.3865162074,0.01,0.4838886601,0.4368272526,0.6857675557,0.6688816834,1.1484169513
2015-07-14,11:12:30,0.49,36.783,37,0.0148249898,0.3865162074,0.01,-0.0983075739,-0.1453689814,0.4608440321,0.4422097769,0.5918897378
2015-07-14,11:13:00,1.03,36.774,36,0.0148199023,0.4074444475,0.01,0.4566527701,0.4070516968,0.6760396784,0.6580149904,1.1756538373
2015-07-14,11:13:00,0.5,36.774,37,0.0148199023,0.4074444475,0.01,-0.0957339496,-0.1453350229,0.4618659384,0.442223182,0.624824977
2015-07-14,11:13:00,0.21,36.774,38,0.0148199023,0.4074444475,0.01,-0.6333885867,-0.68298966,0.2632399582,0.2473066882,0.284124692
2015-07-14,11:13:30,1.84,36.74,35,0.0148148148,0.4120818887,0.01,0.9953549677,0.9451979575,0.8402181738,0.827721089,1.9036691613
2015-07-14,11:13:30,0.715,36.74,36.5,0.0148148148,0.4120818887,0.01,0.1586982587,0.1085412485,0.5630466949,0.5432168189,0.861858859
2015-07-14,11:13:30,0.47,36.74,37,0.0148148148,0.4120818887,0.01,-0.1125629667,-0.1627199769,0.4551885233,0.4353694586,0.61734267
2015-07-14,11:14:30,1.38,36.742,35.5,0.0148046398,0.4129973857,0.01,0.7123904024,0.6621392269,0.7618884715,0.746059001,1.5121324169
2015-07-14,11:14:30,0.69,36.742,36.5,0.0148046398,0.4129973857,0.01,0.1595761878,0.1093250123,0.563392531,0.5435276457,0.8643461449
2015-07-14,11:15:00,1.84,36.767,35,0.0147995523,0.3842780066,0.01,1.0801012035,1.0333524734,0.859951442,0.8492805104,1.8974156182
2015-07-14,11:15:30,0.72,36.781,36.5,0.0147944648,0.3981708851,0.01,0.1856236362,0.1371931164,0.5736300416,0.5545609241,0.8602072276
2015-07-14,11:15:30,0.5,36.781,37,0.0147944648,0.3981708851,0.01,-0.0953077296,-0.1437382493,0.4620352017,0.4428535831,0.6109581567
2015-07-14,11:15:30,0.33,36.781,37.5,0.0147944648,0.3981708851,0.01,-0.3724680905,-0.4208986102,0.3547721829,0.3369145601,0.4164486947
2015-07-14,11:16:00,2.32,36.775,34.5,0.0147893773,0.4085041936,0.01,1.3132518262,1.2635729843,0.9054509472,0.8968083323,2.3626465967
2015-07-14,11:16:00,1.02,36.775,36,0.0147893773,0.4085041936,0.01,0.4565568478,0.4068780058,0.6760051992,0.6579512047,1.1773506194
2015-07-14,11:16:00,0.49,36.775,37,0.0147893773,0.4085041936,0.01,-0.0949651508,-0.1446439927,0.4621712537,0.4424959806,0.6264177612
2015-07-14,11:19:00,0.22,36.787,38,0.0147588523,0.4048006222,0.01,-0.6320930832,-0.6812706984,0.2636630273,0.2478501102,0.2824575286
2015-07-14,11:19:00,0.04,36.787,41,0.0147588523,0.4048006222,0.01,-2.1772250853,-2.2264027005,0.0147318888,0.0129936099,0.0092826068
2015-07-14,11:19:30,1.848,36.783,35,0.0147537648,0.5333209408,0.01,0.801691556,0.7369116872,0.7886342993,0.7694119719,2.0828892238
2015-07-14,11:19:30,0.23,36.783,38,0.0147537648,0.5333209408,0.01,-0.4678092909,-0.5325891596,0.319960488,0.2971590039,0.4787303587
2015-07-14,11:20:00,0.32,36.78,37.5,0.0147486772,0.4195734401,0.01,-0.3520975154,-0.4030522478,0.3623825658,0.3434548943,0.4507716584
2015-07-14,11:20:30,1.02,36.777,36,0.0147435897,0.4161262106,0.01,0.4507983479,0.4002709782,0.6739325539,0.6555215294,1.1899215277
2015-07-14,11:20:30,0.49,36.777,37,0.0147435897,0.4161262106,0.01,-0.0914617059,-0.1419890756,0.4635628665,0.4435443174,0.6397312108
2015-07-14,11:21:00,0.71,36.761,36.5,0.0147385022,0.3917309057,0.01,0.1767028677,0.1291458609,0.5701291059,0.551378883,0.8361527869
2015-07-14,11:21:00,0.482,36.761,37,0.0147385022,0.3917309057,0.01,-0.1093885618,-0.1569455686,0.4564471528,0.4376438732,0.5890168826
2015-07-14,11:21:30,0.71,36.764,36.5,0.0147334147,0.3984980759,0.01,0.1762245438,0.1278543379,0.5699412303,0.5508678763,0.8496040893
2015-07-14,11:22:30,0.48,36.768,37,0.0147232397,0.3904789588,0.01,-0.1059576808,-0.1533381469,0.4578079645,0.4390658098,0.5896399545
2015-07-14,11:22:30,0.06,36.768,40,0.0147232397,0.3904789588,0.01,-1.7513940381,-1.7987745042,0.0399390296,0.036027179,0.0276032414
2015-07-14,11:24:00,0.71,36.769,36.5,0.0147079772,0.4796632515,0.01,0.1578409403,0.0996690841,0.5627089313,0.5396964772,0.9942203775
2015-07-14,11:24:00,0.48,36.769,37,0.0147079772,0.4796632515,0.01,-0.0760462513,-0.1342181075,0.4696911507,0.4466150539,0.7477472058
2015-07-14,11:24:00,0.22,36.769,38,0.0147079772,0.4796632515,0.01,-0.5344852434,-0.5926570995,0.2965029281,0.2767053288,0.3888600728
2015-07-14,11:24:30,2.81,36.779,34,0.0147028897,0.4116606613,0.01,1.601874551,1.5519584429,0.9454083234,0.9396639163,2.8272965933
2015-07-14,11:25:00,0.49,36.782,37,0.0146978022,0.4681646379,0.01,-0.0731463923,-0.1299040946,0.4708448124,0.4483211524,0.7331691277
2015-07-14,11:25:00,0.21,36.782,38,0.0146978022,0.4681646379,0.01,-0.5430076796,-0.5997653819,0.2935622575,0.2743313038,0.3747494836
2015-07-14,11:25:30,0.72,36.784,36.5,0.0146927147,0.4189022579,0.01,0.1809251606,0.1301485481,0.5717868403,0.5517755495,0.895758441
2015-07-14,11:25:30,0.48,36.784,37,0.0146927147,0.4189022579,0.01,-0.0870259963,-0.1378026088,0.4653254242,0.4451982113,0.6466166431
2015-07-14,11:26:00,0.33,36.795,37.5,0.0146876272,0.393065136,0.01,-0.3715102764,-0.4191468313,0.3551287516,0.3375544133,0.4105309821
2015-07-14,11:27:00,0.49,36.786,37,0.0146774522,0.4199326656,0.01,-0.0856935258,-0.136568593,0.4658550244,0.4456859015,0.6489847626
2015-07-14,11:27:30,1.02,36.787,36,0.0146723647,0.4031025314,0.01,0.4703152459,0.421487623,0.6809350967,0.6633004764,1.174245582
2015-07-14,11:27:30,0.485,36.787,37,0.0146723647,0.4031025314,0.01,-0.0908215158,-0.1396491387,0.4638172068,0.444468607,0.6195178712
2015-07-14,11:28:00,1.88,36.807,35,0.0146672772,0.3855010051,0.01,1.1047187678,1.0580313059,0.8653592657,0.8549794149,1.931387726
2015-07-14,11:28:00,1.042,36.807,36,0.0146672772,0.3855010051,0.01,0.5013259967,0.4546385349,0.6919291439,0.6753153465,1.1600490775
2015-07-14,11:28:00,0.73,36.807,36.5,0.0146672772,0.3855010051,0.01,0.2058864592,0.1591989974,0.5815601986,0.5632439531,0.8500970773
2015-07-14,11:28:00,0.5,36.807,37,0.0146672772,0.3855010051,0.01,-0.0855333679,-0.1322208297,0.4659186845,0.447404813,0.5975187772
2015-07-14,11:28:00,0.33,36.807,37.5,0.0146672772,0.3855010051,0.01,-0.3730414012,-0.4197288631,0.3545588153,0.3373417687,0.4017853106
2015-07-14,11:28:00,0.222,36.807,38,0.0146672772,0.3855010051,0.01,-0.656741269,-0.7034287309,0.2556736469,0.2408943034,0.2579389322
2015-07-14,11:28:30,1.07,36.845,36,0.0146621897,0.4047102864,0.01,0.5009322749,0.4519269064,0.6917906064,0.6743391799,1.2163735803
2015-07-14,11:28:30,0.34,36.845,37.5,0.0146621897,0.4047102864,0.01,-0.3320783882,-0.3810837567,0.3699150344,0.35157055,0.4475567239
2015-07-14,11:29:00,1.929,36.862,35,0.0146571022,0.396354591,0.01,1.1072358629,1.0592505921,0.865904017,0.8552571651,1.9893402341
2015-07-14,11:29:00,1.48,36.862,35.5,0.0146571022,0.396354591,0.01,0.8116319257,0.7636466548,0.7914985668,0.7774610808,1.5803968462
2015-07-14,11:29:00,0.77,36.862,36.5,0.0146571022,0.396354591,0.01,0.2327133613,0.1847280905,0.5920080034,0.5732788438,0.900987948
2015-07-14,11:29:00,0.513,36.862,37,0.0146571022,0.396354591,0.01,-0.050824729,-0.0988099998,0.4797325927,0.4606445643,0.6425519047
2015-07-14,11:29:00,0.24,36.862,38,0.0146571022,0.396354591,0.01,-0.6065837486,-0.6545690195,0.272063594,0.256372638,0.2880757705
2015-07-14,11:29:00,0.16,36.862,38.5,0.0146571022,0.396354591,0.01,-0.8790023749,-0.9269876458,0.1896999941,0.1769664743,0.1805104648
2015-07-14,11:29:30,0.53,36.873,37,0.0146520147,0.4130011708,0.01,-0.0408509839,-0.0908429198,0.483707347,0.463808703,0.6773332324
2015-07-14,11:30:00,1.5,36.878,35.5,0.0146469271,0.402961642,0.01,0.8082744105,0.7595061834,0.7905336849,0.7762250917,1.6013462872
2015-07-14,11:30:00,0.242,36.878,38,0.0146469271,0.402961642,0.01,-0.587172322,-0.6359405491,0.2785439896,0.262407586,0.3021173908
2015-07-14,11:30:00,0.08,36.878,40,0.0146469271,0.402961642,0.01,-1.6389492138,-1.687717441,0.0506119185,0.0457327411,0.0374246056
2015-07-14,11:30:30,2.91,36.897,34,0.0146418396,0.4704893796,0.01,1.4673363445,1.4104054972,0.9288577093,0.9207900084,2.9697861767
2015-07-14,11:30:30,1.101,36.897,36,0.0146418396,0.4704893796,0.01,0.4633391,0.4064082526,0.6784393382,0.6577786715,1.355811026
2015-07-14,11:30:30,0.54,36.897,37,0.0146418396,0.4704893796,0.01,-0.017928534,-0.0748593813,0.4928479329,0.4701632974,0.7911150902
2015-07-14,11:30:30,0.11,36.897,39,0.0146418396,0.4704893796,0.01,-0.9426246515,-0.9995554989,0.172936463,0.1587628341,0.1899926666
2015-07-14,11:30:30,0.08,36.897,40,0.0146418396,0.4704893796,0.01,-1.3873362477,-1.4442670951,0.0826696275,0.074331929,0.0774193981
2015-07-14,11:31:00,1.92,36.888,35,0.0146367521,0.4490429458,0.01,0.9969436795,0.9426173658,0.8406040759,0.827061673,2.0652812096
2015-07-14,11:31:00,1.5,36.888,35.5,0.0146367521,0.4490429458,0.01,0.735843045,0.6815167312,0.7690868891,0.7522277082,1.6699018494
2015-07-14,11:31:00,0.55,36.888,37,0.0146367521,0.4490429458,0.01,-0.0259464694,-0.0802727831,0.4896500177,0.4680101521,0.7483685918
2015-07-14,11:31:00,0.37,36.888,37.5,0.0146367521,0.4490429458,0.01,-0.273027845,-0.3273541587,0.3924159056,0.371700017,0.538727319
2015-07-14,11:31:30,1.96,36.904,35,0.0146316646,0.3899521372,0.01,1.1497059188,1.1025367554,0.8748674921,0.8648858058,2.0195355542
2015-07-14,11:31:30,1.12,36.904,36,0.0146316646,0.3899521372,0.01,0.5524751242,0.5053059608,0.7096885635,0.6933280216,1.2341897382
2015-07-14,11:31:30,0.55,36.904,37,0.0146316646,0.3899521372,0.01,-0.0283911067,-0.0755602701,0.4886751086,0.4698844729,0.6508843432
2015-07-14,11:31:30,0.12,36.904,39,0.0146316646,0.3899521372,0.01,-1.1444535856,-1.1916227491,0.1262177881,0.1167046004,0.1071277444
2015-07-14,11:32:00,1.96,36.915,35,0.0146265771,0.4179960391,0.01,1.081921737,1.0313691344,0.8603563474,0.8488161253,2.0558352062
2015-07-14,11:32:00,0.17,36.915,38.5,0.0146265771,0.4179960391,0.01,-0.8034446915,-0.8539972941,0.2108588762,0.1965532443,0.2176622656
2015-07-14,11:32:30,2.94,36.915,34,0.0146214896,0.4173349601,0.01,1.6581558118,1.607691939,0.9513569894,0.9460486675,2.9583913219
2015-07-14,11:32:30,1.13,36.915,36,0.0146214896,0.4173349601,0.01,0.5254957397,0.4750318669,0.7003806929,0.6826178701,1.2839028149
2015-07-14,11:32:30,0.37,36.915,37.5,0.0146214896,0.4173349601,0.01,-0.283439291,-0.3339031639,0.3884200564,0.3692263161,0.4945638693
2015-07-14,11:32:30,0.17,36.915,38.5,0.0146214896,0.4173349601,0.01,-0.8049471905,-0.8554110633,0.2104250774,0.1961618105,0.216716196
2015-07-14,11:32:30,0.12,36.915,39,0.0146214896,0.4173349601,0.01,-1.0606430797,-1.1111069525,0.1444260684,0.1332611578,0.1350630118
2015-07-14,11:33:30,1.512,36.889,35.5,0.0146113146,0.4442159718,0.01,0.7443518485,0.6906562341,0.7716681792,0.7551092004,1.6636073272
2015-07-14,11:33:30,0.79,36.889,36.5,0.0146113146,0.4442159718,0.01,0.2269992779,0.1733036636,0.5897878482,0.5687936279,0.9987497406
2015-07-14,11:33:30,0.37,36.889,37.5,0.0146113146,0.4442159718,0.01,-0.2763690646,-0.3300646789,0.3911323073,0.3706755456,0.5301775986
2015-07-14,11:33:30,0.24,36.889,38,0.0146113146,0.4442159718,0.01,-0.5230414775,-0.5767370918,0.3004726948,0.2820585359,0.367478835
2015-07-14,11:34:00,0.75,36.841,36.5,0.0146062271,0.4126213078,0.01,0.2143376494,0.1644697958,0.5848581199,0.5653193388,0.9156157804
2015-07-14,11:34:00,0.24,36.841,38,0.0146062271,0.4126213078,0.01,-0.593274795,-0.6431426486,0.276498632,0.2600657716,0.3054301386
2015-07-14,11:34:30,1.84,36.81,35,0.0146011396,0.4169122387,0.01,1.0289570461,0.9785793826,0.8482500701,0.8361060748,1.9646449869
2015-07-14,11:34:30,1.042,36.81,36,0.0146011396,0.4169122387,0.01,0.4697632481,0.4193855846,0.6807379127,0.6625328212,1.2102632944
2015-07-14,11:35:00,1.07,36.818,36,0.0145960521,0.3509159158,0.01,0.5545993549,0.5122037566,0.7104156348,0.6957457929,1.1128898833
2015-07-14,11:35:00,0.5,36.818,37,0.0145960521,0.3509159158,0.01,-0.0916699582,-0.1340655564,0.4634801334,0.4466753678,0.5398350528
2015-07-14,11:35:30,0.75,36.825,36.5,0.0145909646,0.3970685592,0.01,0.2118469457,0.1638838173,0.5838867789,0.5650886966,0.8789024794
2015-07-14,11:35:30,0.5,36.825,37,0.0145909646,0.3970685592,0.01,-0.0718220418,-0.1197851701,0.4713717656,0.4523266649,0.624620446
2015-07-14,11:36:00,0.78,36.856,36.5,0.0145858771,0.3955481126,0.01,0.2301194195,0.182348281,0.5910005124,0.5723452945,0.8943584907
2015-07-14,11:37:00,1.08,36.81,36,0.0145757021,0.4013686192,0.01,0.4864173722,0.43796019,0.686664362,0.6692924289,1.1850994147
2015-07-14,11:37:00,0.74,36.81,36.5,0.0145757021,0.4013686192,0.01,0.2017676769,0.1533104948,0.5799508241,0.5609232876,0.8772738056
2015-07-14,11:37:30,1.91,36.853,35,0.0145706146,0.3997427907,0.01,1.0962924495,1.0480399767,0.8635245937,0.8526899056,1.9836733151
2015-07-14,11:37:30,1.08,36.853,36,0.0145706146,0.3997427907,0.01,0.5124699987,0.4642175258,0.695838944,0.678754047,1.2121670011
2015-07-14,11:37:30,0.8,36.853,36.5,0.0145706146,0.3997427907,0.01,0.2266126879,0.178360215,0.5896375373,0.570779954,0.8994791852
2015-07-14,11:37:30,0.52,36.853,37,0.0145706146,0.3997427907,0.01,-0.055355287,-0.1036077598,0.4779277085,0.4587403147,0.6421511459
2015-07-14,11:37:30,0.364,36.853,37.5,0.0145706146,0.3997427907,0.01,-0.3335383424,-0.3817908152,0.3693639759,0.351308266,0.4400300283
2015-07-14,11:37:30,0.249,36.853,38,0.0145706146,0.3997427907,0.01,-0.6080367455,-0.6562892184,0.2715815516,0.2558190267,0.2888882322
